#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A963CD
#Date Time: 2022-02-24 14:41:31.894
#Sample rate: 363636Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 200 Hz
#Period: 5 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 ?

Time (s),Channel 1 (V),Channel 2 (V)
-0.016935124698633806,-1.0020175093795431,-0.856519114094002
-0.016932374698633807,-1.0016828001400826,-0.8598964344529946
-0.016929624698633808,-1.0013480909006216,-0.8653001470273842
-0.016926874698633805,-1.002352218619004,-0.873067983853077
-0.016924124698633806,-1.0020175093795431,-0.8821867488223569
-0.016921374698633806,-1.0020175093795431,-0.8933319060070374
-0.016918624698633807,-1.002352218619004,-0.9054902592994105
-0.016915874698633808,-1.0020175093795434,-0.9186618086994869
-0.016913124698633805,-1.0016828001400822,-0.9325088221713754
-0.016910374698633806,-1.0013480909006214,-0.9477067637868419
-0.016907624698633807,-1.0013480909006214,-0.9632424374382146
-0.016904874698633807,-1.0013480909006214,-0.9791158431254795
-0.016902124698633808,-1.0013480909006214,-0.9943137847409531
-0.016899374698633805,-1.0016828001400826,-1.00951172635644
-0.016896624698633806,-1.0020175093795431,-1.0243719359360073
-0.016893874698633807,-1.0010133816611606,-1.0382189494078828
-0.016891124698633807,-1.0013480909006212,-1.0507150347361551
-0.016888374698633808,-1.0013480909006214,-1.0635488521003327
-0.016885624698633805,-1.0010133816611608,-1.0740185452132243
-0.016882874698633806,-1.0016828001400824,-1.0834750422184034
-0.016880124698633807,-1.0013480909006214,-1.0915806110799893
-0.016877374698633808,-1.0013480909006214,-1.0976597877261758
-0.01687462469863381,-1.0020175093795425,-1.102388036228766
-0.016871874698633806,-1.0020175093795434,-1.1054276245518655
-0.016869124698633806,-1.002686927858465,-1.1067785526954625
-0.016866374698633807,-1.0016828001400824,-1.1067785526954625
-0.016863624698633804,-1.0016828001400826,-1.1050898925159622
-0.01686087469863381,-1.002017509379543,-1.1017125721569745
-0.016858124698633806,-1.0010133816611608,-1.0966465916184776
-0.016855374698633806,-1.0016828001400824,-1.090567414972291
-0.016852624698633807,-1.0016828001400824,-1.0834750422184067
-0.016849874698633804,-1.0020175093795431,-1.0750317413209096
-0.016847124698633805,-1.002017509379543,-1.0655752443157305
-0.016844374698633806,-1.0016828001400824,-1.055781015274652
-0.016841624698633807,-1.0020175093795431,-1.0453113221617705
-0.016838874698633807,-1.002352218619004,-1.033828432941196
-0.016836124698633805,-1.0020175093795431,-1.0233587398283037
-0.016833374698633805,-1.0020175093795431,-1.0115381185718246
-0.016830624698633806,-1.0020175093795431,-1.0003929613871494
-0.016827874698633807,-1.0023522186190041,-0.9895855362383683
-0.016825124698633807,-1.0023522186190041,-0.9794535751613906
-0.016822374698633805,-1.0020175093795434,-0.9696593461202992
-0.016819624698633805,-1.0023522186190044,-0.9605405811510157
-0.016816874698633806,-1.002686927858465,-0.9524350122894336
-0.016814124698633807,-1.002686927858465,-0.9450049074996466
-0.016811374698633808,-1.0016828001400828,-0.9389257308534601
-0.016808624698633805,-1.0020175093795434,-0.9341974823508638
-0.016805874698633805,-1.002352218619004,-0.9301446979200714
-0.016803124698633806,-1.0016828001400824,-0.9271051095969781
-0.016800374698633807,-1.0016828001400824,-0.9257541814533804
-0.016797624698633808,-1.002017509379543,-0.925078717381582
-0.016794874698633805,-1.0023522186190041,-0.9260919134892807
-0.016792124698633806,-1.002352218619004,-0.9277805736687784
-0.016789374698633806,-1.0020175093795431,-0.9311578940277709
-0.016786624698633807,-1.0020175093795431,-0.9348729464226627
-0.016783874698633808,-1.0020175093795431,-0.9402766589970525
-0.016781124698633805,-1.0020175093795431,-0.9456803715714484
-0.016778374698633806,-1.0020175093795434,-0.9520972802535372
-0.016775624698633806,-1.0023522186190041,-0.9588519209715223
-0.016772874698633807,-1.0020175093795434,-0.9666197577972051
-0.016770124698633808,-1.0016828001400826,-0.9740498625869923
-0.016767374698633805,-1.0016828001400824,-0.9828308955203835
-0.016764624698633806,-1.0016828001400824,-0.9902610003101672
-0.016761874698633807,-1.0013480909006214,-0.9987043012076523
-0.016759124698633807,-1.002017509379543,-1.006472138033335
-0.016756374698633808,-1.0016828001400826,-1.0142399748590214
-0.016753624698633805,-1.0016828001400824,-1.0216700796488147
-0.016750874698633806,-1.0016828001400824,-1.0277492562950012
-0.016748124698633807,-1.0013480909006214,-1.0341661649770901
-0.016745374698633807,-1.0016828001400822,-1.0395698775514781
-0.016742624698633808,-1.002017509379543,-1.0446358580899695
-0.016739874698633805,-1.0013480909006216,-1.048688642520766
-0.016737124698633806,-1.0016828001400824,-1.0520659628797586
-0.016734374698633807,-1.0016828001400824,-1.054092355095155
-0.016731624698633808,-1.0016828001400824,-1.0557810152746514
-0.01672887469863381,-1.0016828001400824,-1.0564564793464502
-0.016726124698633806,-1.0016828001400824,-1.0561187473105513
-0.016723374698633806,-1.0016828001400824,-1.0554432832387526
-0.016720624698633807,-1.0013480909006214,-1.0534168910233561
-0.016717874698633808,-1.0010133816611608,-1.0510527667720615
-0.01671512469863381,-1.0020175093795423,-1.0476754464130693
-0.016712374698633806,-1.002352218619004,-1.0436226619822715
-0.016709624698633806,-1.0016828001400824,-1.039232145515581
-0.016706874698633807,-1.0010133816611608,-1.0345038970129916
-0.016704124698633804,-1.0016828001400822,-1.029100184438594
-0.01670137469863381,-1.0013480909006216,-1.0236964718642132
-0.016698624698633806,-1.0013480909006214,-1.0179550272539184
-0.016695874698633806,-1.0013480909006214,-1.0122135826436285
-0.016693124698633807,-1.002017509379543,-1.006134405997442
-0.016690374698633804,-1.0016828001400826,-1.0007306934230433
-0.016687624698633805,-1.002017509379543,-0.9949892488127564
-0.016684874698633806,-1.0016828001400824,-0.9895855362383683
-0.016682124698633807,-1.0020175093795431,-0.9838440916280784
-0.016679374698633807,-1.0020175093795431,-0.9794535751613881
-0.016676624698633805,-1.0016828001400824,-0.9754007907305914
-0.016673874698633805,-1.0016828001400822,-0.971348006299799
-0.016671124698633806,-1.0013480909006214,-0.9683084179767057
-0.016668374698633807,-1.0010133816611606,-0.9659442937254098
-0.016665624698633807,-1.0016828001400822,-0.9632424374382158
-0.016662874698633805,-1.0016828001400824,-0.9622292413305159
-0.016660124698633805,-1.0016828001400826,-0.961216045222818
-0.016657374698633806,-1.0020175093795431,-0.9608783131869187
-0.016654624698633807,-1.0020175093795431,-0.9615537772587176
-0.016651874698633808,-1.0016828001400826,-0.9625669733664154
-0.016649124698633805,-1.0013480909006216,-0.9642556335459139
-0.016646374698633806,-1.0016828001400826,-0.9666197577972099
-0.016643624698633806,-1.0020175093795431,-0.9693216140844039
-0.016640874698633807,-1.0016828001400824,-0.9720234703715992
-0.016638124698633808,-1.002017509379543,-0.9754007907305917
-0.016635374698633805,-1.002017509379543,-0.9794535751613878
-0.016632624698633806,-1.0016828001400826,-0.9831686275562815
-0.016629874698633806,-1.0020175093795431,-0.9872214119870725
-0.016627124698633807,-1.0016828001400824,-0.9916119284537648
-0.016624374698633808,-1.0016828001400824,-0.9956647128845557
-0.016621624698633805,-1.0010133816611604,-0.9997174973153525
-0.016618874698633806,-1.0006786724216996,-1.0041080137820428
-0.016616124698633807,-1.0016828001400824,-1.0081607982128358
-0.016613374698633807,-1.0020175093795431,-1.0115381185718297
-0.016610624698633808,-1.0016828001400826,-1.015590903002619
-0.016607874698633805,-1.0016828001400826,-1.0186304913257187
-0.016605124698633806,-1.0020175093795431,-1.0213323476129126
-0.016602374698633807,-1.0020175093795431,-1.0236964718642083
-0.016599624698633807,-1.0013480909006216,-1.025722864079604
-0.016596874698633808,-1.0016828001400822,-1.0277492562949995
-0.016594124698633805,-1.0016828001400822,-1.0294379164744984
-0.016591374698633806,-1.0013480909006214,-1.0297756485103977
-0.016588624698633807,-1.0016828001400824,-1.0304511125821965
-0.016585874698633808,-1.0016828001400824,-1.0301133805462974
-0.016583124698633808,-1.002017509379543,-1.029437916474499
-0.016580374698633805,-1.0020175093795431,-1.0284247203668002
-0.016577624698633806,-1.0016828001400824,-1.027411524259102
-0.016574874698633807,-1.0013480909006214,-1.0257228640796048
-0.016572124698633808,-1.0023522186190037,-1.0236964718642092
-0.01656937469863381,-1.001682800140083,-1.0213323476129148
-0.016566624698633806,-1.0020175093795431,-1.0189682233616166
-0.016563874698633806,-1.0016828001400824,-1.0159286350385222
-0.016561124698633807,-1.0016828001400824,-1.0128890467154275
-0.016558374698633804,-1.0013480909006223,-1.0101871904282291
-0.01655562469863381,-1.0023522186190033,-1.0068098700692412
-0.016552874698633806,-1.0013480909006214,-1.003432549710244
-0.016550124698633806,-1.0020175093795431,-1.0007306934230487
-0.016547374698633807,-1.0020175093795431,-0.9976911050999541
-0.016544624698633804,-1.0013480909006216,-0.9949892488127564
-0.016541874698633805,-1.0016828001400826,-0.9922873925255623
-0.016539124698633806,-1.0020175093795431,-0.9895855362383683
-0.016536374698633807,-1.0023522186190041,-0.9878968760588713
-0.016533624698633807,-1.0020175093795431,-0.9858704838434749
-0.016530874698633805,-1.002352218619004,-0.9841818236639762
-0.016528124698633805,-1.0020175093795434,-0.9824931634844801
-0.016525374698633806,-1.002686927858465,-0.9811422353408832
-0.016522624698633807,-1.0020175093795431,-0.9808045033049837
-0.016519874698633807,-1.002352218619004,-0.9808045033049837
-0.016517124698633805,-1.002686927858465,-0.9804667712690843
-0.016514374698633805,-1.0026869278584645,-0.9804667712690848
-0.016511624698633806,-1.0016828001400824,-0.9814799673767826
-0.016508874698633807,-1.0020175093795431,-0.9828308955203802
-0.016506124698633808,-1.0020175093795431,-0.9835063595921787
-0.016503374698633805,-1.0020175093795431,-0.9848572877357782
-0.016500624698633806,-1.0020175093795431,-0.9865459479152736
-0.016497874698633806,-1.0023522186190041,-0.9878968760588713
-0.016495124698633807,-1.0020175093795431,-0.9902610003101672
-0.016492374698633808,-1.0020175093795431,-0.9922873925255626
-0.016489624698633805,-1.0016828001400824,-0.9946515167768606
-0.016486874698633806,-1.0016828001400824,-0.9970156410281553
-0.016484124698633806,-1.0023522186190041,-0.9993797652794512
-0.016481374698633807,-1.0023522186190041,-1.0010684254589481
-0.016478624698633808,-1.0020175093795434,-1.003432549710243
-0.016475874698633805,-1.0020175093795431,-1.0054589419256412
-0.016473124698633806,-1.0020175093795431,-1.0074853341410368
-0.016470374698633806,-1.0016828001400824,-1.0095117263564333
-0.016467624698633807,-1.0016828001400824,-1.0115381185718297
-0.016464874698633808,-1.002017509379543,-1.0125513146795275
-0.016462124698633805,-1.002017509379543,-1.0139022428231264
-0.016459374698633806,-1.0016828001400824,-1.0152531709667232
-0.016456624698633807,-1.0023522186190041,-1.0155909030026227
-0.016453874698633807,-1.0016828001400826,-1.0162663670744212
-0.016451124698633808,-1.0016828001400824,-1.0169418311462197
-0.016448374698633805,-1.0020175093795431,-1.016604099110321
-0.016445624698633806,-1.0020175093795431,-1.016604099110321
-0.016442874698633807,-1.0020175093795431,-1.0162663670744214
-0.016440124698633807,-1.0020175093795431,-1.015590903002623
-0.016437374698633808,-1.0020175093795431,-1.0152531709667234
-0.016434624698633805,-1.002352218619004,-1.0142399748590245
-0.016431874698633806,-1.0020175093795431,-1.0132267787513267
-0.016429124698633807,-1.0023522186190041,-1.0115381185718297
-0.016426374698633808,-1.0020175093795434,-1.010187190428233
-0.01642362469863381,-1.0020175093795431,-1.0088362622846359
-0.016420874698633806,-1.0016828001400824,-1.0074853341410368
-0.016418124698633806,-1.0016828001400824,-1.0057966739615398
-0.016415374698633807,-1.0023522186190041,-1.0044457458179423
-0.016412624698633804,-1.001682800140083,-1.002419353602544
-0.01640987469863381,-1.0023522186190035,-1.0003929613871512
-0.016407124698633806,-1.0020175093795431,-0.9990420332435517
-0.016404374698633806,-1.0016828001400824,-0.9973533730640547
-0.016401624698633807,-1.0020175093795431,-0.9960024449204571
-0.016398874698633804,-1.0020175093795431,-0.9946515167768588
-0.01639612469863381,-1.0020175093795431,-0.9939760527050613
-0.016393374698633806,-1.0016828001400824,-0.9933005886332618
-0.016390624698633807,-1.0020175093795431,-0.9916119284537648
-0.016387874698633807,-1.0023522186190041,-0.9912741964178654
-0.016385124698633804,-1.0023522186190041,-0.9909364643819659
-0.016382374698633805,-1.0023522186190044,-0.9909364643819659
-0.016379624698633806,-1.002686927858465,-0.9909364643819659
-0.016376874698633807,-1.0023522186190041,-0.9905987323460665
-0.016374124698633807,-1.0023522186190041,-0.9909364643819658
-0.016371374698633805,-1.0026869278584642,-0.9909364643819668
-0.016368624698633805,-1.0020175093795431,-0.9919496604896645
-0.016365874698633806,-1.0020175093795431,-0.992625124561463
-0.016363124698633807,-1.0020175093795431,-0.9929628565973624
-0.016360374698633807,-1.0016828001400826,-0.9939760527050602
-0.016357624698633805,-1.002352218619004,-0.9949892488127597
-0.016354874698633805,-1.0020175093795431,-0.9960024449204571
-0.016352124698633806,-1.0020175093795431,-0.9976911050999541
-0.016349374698633807,-1.0020175093795431,-0.9983665691717529
-0.016346624698633808,-1.002352218619004,-0.9997174973153499
-0.016343874698633805,-1.0013480909006214,-1.0010684254589484
-0.016341124698633806,-1.0013480909006214,-1.001743889530747
-0.016338374698633806,-1.0020175093795431,-1.0030948176743446
-0.016335624698633807,-1.0023522186190041,-1.0037702817461434
-0.016332874698633808,-1.0020175093795434,-1.0051212098897404
-0.016330124698633805,-1.0023522186190041,-1.0061344059974398
-0.016327374698633806,-1.0023522186190041,-1.0071476021051375
-0.016324624698633806,-1.003021637097926,-1.0078230661769363
-0.016321874698633807,-1.0020175093795431,-1.008498530248735
-0.016319124698633808,-1.0020175093795431,-1.0088362622846343
-0.016316374698633805,-1.002017509379543,-1.0095117263564333
-0.016313624698633806,-1.0016828001400824,-1.0095117263564333
-0.016310874698633807,-1.0013480909006214,-1.0095117263564333
-0.016308124698633807,-1.0020175093795431,-1.0101871904282322
-0.016305374698633808,-1.0020175093795431,-1.009849458392333
-0.016302624698633805,-1.0020175093795431,-1.0098494583923325
-0.016299874698633806,-1.0020175093795431,-1.009173994320534
-0.016297124698633807,-1.0023522186190041,-1.0088362622846345
-0.016294374698633807,-1.0016828001400826,-1.0078230661769367
-0.016291624698633808,-1.002017509379543,-1.007485334141037
-0.016288874698633805,-1.0020175093795434,-1.0064721380333383
-0.016286124698633806,-1.0023522186190041,-1.0057966739615398
-0.016283374698633807,-1.0023522186190041,-1.0047834778538416
-0.016280624698633808,-1.0023522186190041,-1.004108013782043
-0.016277874698633808,-1.0020175093795434,-1.0034325497102448
-0.016275124698633806,-1.002686927858465,-1.0024193536025459
-0.016272374698633806,-1.002686927858465,-1.0020816215666464
-0.016269624698633807,-1.0023522186190041,-1.0010684254589481
-0.016266874698633808,-1.0016828001400826,-1.0000552293512504
-0.01626412469863381,-1.002017509379543,-0.9993797652794518
-0.016261374698633806,-1.0023522186190041,-0.9987043012076523
-0.016258624698633806,-1.0023522186190041,-0.9976911050999541
-0.016255874698633807,-1.0020175093795431,-0.9976911050999541
-0.016253124698633804,-1.0016828001400826,-0.997353373064054
-0.01625037469863381,-1.002017509379543,-0.9966779089922565
-0.016247624698633806,-1.0023522186190041,-0.9960024449204571
-0.016244874698633806,-1.0020175093795431,-0.9960024449204571
-0.016242124698633807,-1.0020175093795431,-0.9960024449204571
-0.016239374698633804,-1.002017509379543,-0.9956647128845579
-0.016236624698633805,-1.0016828001400828,-0.9960024449204571
-0.016233874698633806,-1.002686927858465,-0.9960024449204571
-0.016231124698633807,-1.0020175093795431,-0.9960024449204571
-0.016228374698633807,-1.0023522186190041,-0.9963401769563565
-0.016225624698633805,-1.0026869278584647,-0.9970156410281557
-0.016222874698633805,-1.002352218619004,-0.9973533730640548
-0.016220124698633806,-1.0020175093795431,-0.9976911050999541
-0.016217374698633807,-1.0020175093795431,-0.9980288371358534
-0.016214624698633807,-1.0026869278584647,-0.998704301207652
-0.016211874698633805,-1.0016828001400826,-0.999379765279452
-0.016209124698633805,-1.0020175093795431,-1.0003929613871496
-0.016206374698633806,-1.0020175093795431,-1.0007306934230487
-0.016203624698633807,-1.0023522186190041,-1.0014061574948476
-0.016200874698633808,-1.0016828001400826,-1.0017438895307467
-0.016198124698633805,-1.0020175093795434,-1.0027570856384453
-0.016195374698633806,-1.0023522186190041,-1.0030948176743446
-0.016192624698633806,-1.0020175093795431,-1.003432549710244
-0.016189874698633807,-1.0020175093795431,-1.0037702817461434
-0.016187124698633808,-1.0020175093795431,-1.004445745817942
-0.016184374698633805,-1.0016828001400824,-1.0047834778538418
-0.016181624698633806,-1.0016828001400824,-1.005121209889741
-0.016178874698633806,-1.0016828001400824,-1.0054589419256403
-0.016176124698633807,-1.0023522186190041,-1.0054589419256403
-0.016173374698633808,-1.0016828001400826,-1.0057966739615396
-0.016170624698633805,-1.0016828001400826,-1.0057966739615398
-0.016167874698633806,-1.0020175093795431,-1.0057966739615398
-0.016165124698633807,-1.0020175093795431,-1.0054589419256403
-0.016162374698633807,-1.0016828001400824,-1.0054589419256403
-0.016159624698633808,-1.0010133816611608,-1.0051212098897413
-0.016156874698633805,-1.0010133816611608,-1.0047834778538414
-0.016154124698633806,-1.0013480909006214,-1.0044457458179423
-0.016151374698633807,-1.0010133816611606,-1.0041080137820428
-0.016148624698633807,-1.0013480909006212,-1.0037702817461436
-0.016145874698633808,-1.0020175093795425,-1.0034325497102443
-0.016143124698633805,-1.0013480909006216,-1.0030948176743444
-0.016140374698633806,-1.0020175093795431,-1.0024193536025459
-0.016137624698633807,-1.0016828001400824,-1.001743889530747
-0.016134874698633807,-1.0010133816611608,-1.001743889530747
-0.016132124698633808,-1.0013480909006212,-1.0010684254589488
-0.016129374698633805,-1.0006786724217,-1.0007306934230484
-0.016126624698633806,-1.0016828001400824,-1.00005522935125
-0.016123874698633807,-1.0013480909006214,-0.9993797652794512
-0.016121124698633808,-1.002017509379543,-0.9993797652794512
-0.01611837469863381,-1.0016828001400826,-0.999042033243552
-0.016115624698633806,-1.0020175093795431,-0.9987043012076523
-0.016112874698633806,-1.0023522186190041,-0.9987043012076523
-0.016110124698633807,-1.0010133816611606,-0.9983665691717529
-0.016107374698633804,-1.0016828001400822,-0.9980288371358538
-0.01610462469863381,-1.0013480909006216,-0.9983665691717526
-0.016101874698633806,-1.0016828001400824,-0.9980288371358534
-0.016099124698633806,-1.0016828001400824,-0.9976911050999541
-0.016096374698633807,-1.0020175093795431,-0.9980288371358534
-0.016093624698633804,-1.002017509379543,-0.9980288371358541
-0.016090874698633805,-1.0016828001400826,-0.9987043012076522
-0.016088124698633806,-1.0020175093795431,-0.9983665691717529
-0.016085374698633807,-1.0020175093795431,-0.9987043012076523
-0.016082624698633807,-1.0016828001400824,-0.9993797652794512
-0.016079874698633805,-1.0020175093795423,-0.9997174973153505
-0.016077124698633805,-1.001013381661161,-0.9997174973153506
-0.016074374698633806,-1.0020175093795431,-1.00005522935125
-0.016071624698633807,-1.0016828001400824,-1.0003929613871494
-0.016068874698633807,-1.002352218619004,-1.0007306934230484
-0.016066124698633805,-1.0020175093795425,-1.0014061574948476
-0.016063374698633805,-1.0013480909006216,-1.0014061574948478
-0.016060624698633806,-1.0020175093795431,-1.0020816215666464
-0.016057874698633807,-1.0016828001400824,-1.0024193536025459
-0.016055124698633808,-1.0016828001400824,-1.002757085638445
-0.016052374698633805,-1.002017509379543,-1.0027570856384453
-0.016049624698633806,-1.0016828001400824,-1.0030948176743446
-0.016046874698633806,-1.0016828001400824,-1.003432549710244
-0.016044124698633807,-1.0023522186190041,-1.0037702817461434
-0.016041374698633808,-1.0026869278584647,-1.0037702817461434
-0.016038624698633805,-1.0020175093795431,-1.0034325497102443
-0.016035874698633806,-1.0020175093795431,-1.0037702817461434
-0.016033124698633806,-1.0016828001400824,-1.0037702817461434
-0.016030374698633807,-1.0020175093795431,-1.0041080137820428
-0.016027624698633808,-1.0020175093795431,-1.0037702817461436
-0.016024874698633805,-1.0013480909006216,-1.004445745817942
-0.016022124698633806,-1.0020175093795431,-1.0041080137820428
-0.016019374698633806,-1.0023522186190041,-1.003432549710244
-0.016016624698633807,-1.002686927858465,-1.003432549710244
-0.016013874698633808,-1.0016828001400828,-1.003432549710244
-0.016011124698633805,-1.002017509379543,-1.0030948176743446
-0.016008374698633806,-1.0016828001400824,-1.0030948176743446
-0.016005624698633807,-1.0016828001400824,-1.0024193536025459
-0.016002874698633807,-1.0020175093795431,-1.0027570856384451
-0.016000124698633808,-1.0026869278584642,-1.002081621566647
-0.015997374698633805,-1.0026869278584647,-1.0017438895307467
-0.015994624698633806,-1.0023522186190041,-1.0014061574948476
-0.015991874698633807,-1.0023522186190041,-1.001743889530747
-0.015989124698633807,-1.0026869278584647,-1.0014061574948478
-0.015986374698633808,-1.0020175093795438,-1.0014061574948476
-0.015983624698633805,-1.0013480909006216,-1.0014061574948474
-0.015980874698633806,-1.0020175093795431,-1.0007306934230487
-0.015978124698633807,-1.0016828001400824,-1.0003929613871494
-0.015975374698633808,-1.0016828001400824,-1.0003929613871494
-0.01597262469863381,-1.0016828001400824,-1.0007306934230484
-0.015969874698633806,-1.0016828001400824,-1.00005522935125
-0.015967124698633806,-1.0023522186190041,-1.0003929613871494
-0.015964374698633807,-1.0020175093795431,-1.0003929613871494
-0.015961624698633808,-1.002352218619004,-1.0000552293512501
-0.01595887469863381,-1.0010133816611617,-0.9997174973153509
-0.015956124698633806,-1.0020175093795431,-1.00005522935125
-0.015953374698633806,-1.0010133816611606,-1.00005522935125
-0.015950624698633807,-1.0013480909006214,-1.00005522935125
-0.015947874698633804,-1.0010133816611615,-1.0000552293512506
-0.01594512469863381,-1.0020175093795423,-1.000730693423048
-0.015942374698633806,-1.0016828001400824,-1.0007306934230487
-0.015939624698633807,-1.0016828001400824,-1.0007306934230487
-0.015936874698633807,-1.0016828001400824,-1.0003929613871494
-0.015934124698633804,-1.0016828001400826,-1.0007306934230489
-0.015931374698633805,-1.002017509379543,-1.0010684254589484
-0.015928624698633806,-1.0016828001400824,-1.0014061574948476
-0.015925874698633807,-1.0016828001400824,-1.0010684254589481
-0.015923124698633807,-1.0016828001400824,-1.0014061574948474
-0.015920374698633805,-1.0016828001400826,-1.0014061574948483
-0.015917624698633805,-1.0020175093795434,-1.0020816215666462
-0.015914874698633806,-1.0023522186190041,-1.001743889530747
-0.015912124698633807,-1.0023522186190041,-1.0024193536025459
-0.015909374698633807,-1.0023522186190041,-1.0024193536025459
-0.015906624698633805,-1.0020175093795431,-1.0024193536025459
-0.015903874698633805,-1.002017509379543,-1.0024193536025459
-0.015901124698633806,-1.0016828001400824,-1.0024193536025459
-0.015898374698633807,-1.0016828001400824,-1.0027570856384451
-0.015895624698633808,-1.0013480909006216,-1.0027570856384451
-0.015892874698633805,-1.0026869278584647,-1.002419353602546
-0.015890124698633806,-1.0020175093795431,-1.0027570856384451
-0.015887374698633806,-1.0016828001400824,-1.0027570856384451
-0.015884624698633807,-1.0020175093795431,-1.0024193536025459
-0.015881874698633808,-1.0020175093795431,-1.002757085638445
-0.015879124698633805,-1.002017509379543,-1.002757085638445
-0.015876374698633806,-1.0016828001400824,-1.0024193536025459
-0.015873624698633806,-1.0020175093795431,-1.0024193536025459
-0.015870874698633807,-1.0023522186190041,-1.0024193536025459
-0.015868124698633808,-1.0023522186190041,-1.0024193536025459
-0.015865374698633805,-1.0016828001400826,-1.0024193536025456
-0.015862624698633806,-1.0020175093795431,-1.001743889530747
-0.015859874698633807,-1.0016828001400824,-1.0020816215666464
-0.015857124698633807,-1.0016828001400824,-1.0020816215666464
-0.015854374698633808,-1.0016828001400824,-1.0014061574948483
-0.015851624698633805,-1.0016828001400822,-1.001743889530747
-0.015848874698633806,-1.0010133816611606,-1.001743889530747
-0.015846124698633807,-1.0016828001400824,-1.0014061574948476
-0.015843374698633807,-1.0016828001400824,-1.0010684254589484
-0.015840624698633808,-1.002017509379543,-1.0010684254589481
-0.015837874698633805,-1.0026869278584647,-1.001068425458948
-0.015835124698633806,-1.0023522186190041,-1.0007306934230487
-0.015832374698633807,-1.0023522186190041,-1.0010684254589481
-0.015829624698633808,-1.0016828001400826,-1.0010684254589481
-0.015826874698633808,-1.0016828001400824,-1.0007306934230489
-0.015824124698633805,-1.0016828001400824,-1.0007306934230487
-0.015821374698633806,-1.0016828001400824,-1.0010684254589481
-0.015818624698633807,-1.0016828001400824,-1.0010684254589481
-0.015815874698633808,-1.002352218619004,-1.0007306934230489
-0.01581312469863381,-1.0023522186190041,-1.0007306934230487
-0.015810374698633806,-1.0023522186190041,-1.0007306934230487
-0.015807624698633806,-1.0023522186190041,-1.0007306934230487
-0.015804874698633807,-1.0016828001400824,-1.0007306934230487
-0.015802124698633804,-1.0020175093795425,-1.001068425458948
-0.01579937469863381,-1.001348090900622,-1.0007306934230489
-0.015796624698633806,-1.0016828001400824,-1.0014061574948476
-0.015793874698633806,-1.0013480909006214,-1.0014061574948476
-0.015791124698633807,-1.0020175093795431,-1.0010684254589481
-0.015788374698633804,-1.0023522186190041,-1.0007306934230493
-0.015785624698633805,-1.002352218619004,-1.0014061574948474
-0.015782874698633806,-1.0016828001400824,-1.0010684254589481
-0.015780124698633807,-1.0020175093795431,-1.0014061574948476
-0.015777374698633807,-1.0023522186190041,-1.0014061574948476
-0.015774624698633805,-1.0016828001400824,-1.0017438895307471
-0.015771874698633805,-1.0016828001400824,-1.0020816215666464
-0.015769124698633806,-1.0016828001400824,-1.0020816215666464
-0.015766374698633807,-1.0016828001400824,-1.0020816215666464
-0.015763624698633807,-1.0016828001400824,-1.0017438895307471
-0.015760874698633805,-1.0016828001400826,-1.001743889530747
-0.015758124698633805,-1.002017509379543,-1.0017438895307471
-0.015755374698633806,-1.0013480909006214,-1.0020816215666464
-0.015752624698633807,-1.0016828001400824,-1.0020816215666464
-0.015749874698633808,-1.0016828001400824,-1.0020816215666464
-0.015747124698633805,-1.0016828001400822,-1.0020816215666462
-0.015744374698633806,-1.0013480909006214,-1.001743889530747
-0.015741624698633806,-1.0016828001400824,-1.0024193536025459
-0.015738874698633807,-1.0013480909006214,-1.0020816215666464
-0.015736124698633808,-1.0016828001400822,-1.0020816215666464
-0.015733374698633805,-1.002017509379543,-1.0020816215666466
-0.015730624698633806,-1.0013480909006214,-1.0024193536025459
-0.015727874698633806,-1.0016828001400824,-1.001743889530747
-0.015725124698633807,-1.0010133816611606,-1.001743889530747
-0.015722374698633808,-1.0013480909006212,-1.001743889530747
-0.015719624698633805,-1.0013480909006216,-1.0014061574948476
-0.015716874698633806,-1.0020175093795431,-1.0014061574948476
-0.015714124698633807,-1.0016828001400824,-1.0014061574948476
-0.015711374698633807,-1.0013480909006214,-1.0010684254589481
-0.015708624698633808,-1.0016828001400822,-1.0010684254589481
-0.015705874698633805,-1.002352218619004,-1.001068425458948
-0.015703124698633806,-1.0020175093795431,-1.0007306934230487
-0.015700374698633807,-1.0013480909006214,-1.0010684254589481
-0.015697624698633807,-1.0013480909006214,-1.0010684254589481
-0.015694874698633808,-1.0016828001400822,-1.0007306934230489
-0.015692124698633805,-1.0013480909006216,-1.0007306934230487
-0.015689374698633806,-1.0016828001400824,-1.0007306934230487
-0.015686624698633807,-1.0016828001400824,-1.0007306934230487
-0.015683874698633807,-1.0013480909006216,-1.0007306934230487
-0.015681124698633808,-1.0020175093795425,-1.001068425458948
-0.015678374698633805,-1.002017509379543,-1.0007306934230484
