#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A963E9
#Date Time: 2022-02-24 14:09:15.986
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 40 Hz
#Period: 25 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 ?

Time (s),Channel 1 (V),Channel 2 (V)
-0.04194693827633146,0.9970483195573782,0.9856015688999449
-0.04194068827633146,0.9970483195573783,0.985601568899945
-0.04193443827633146,0.9973827248009042,0.9859420092470301
-0.04192818827633146,0.9970483195573782,0.9856015688999449
-0.041921938276331464,0.9973827248009042,0.9856015688999449
-0.041915688276331464,0.9973827248009042,0.9859420092470301
-0.041909438276331465,0.9970483195573783,0.9859420092470301
-0.041903188276331466,0.9970483195573782,0.9859420092470301
-0.041896938276331466,0.9970483195573782,0.985601568899945
-0.04189068827633147,0.9973827248009041,0.98594200924703
-0.04188443827633147,0.9973827248009042,0.986282449594115
-0.04187818827633146,0.9970483195573783,0.9859420092470301
-0.04187193827633146,0.9973827248009042,0.9859420092470301
-0.04186568827633146,0.9973827248009042,0.9859420092470301
-0.04185943827633146,0.9973827248009042,0.9856015688999449
-0.041853188276331464,0.9977171300444302,0.9856015688999449
-0.04184693827633146,0.9977171300444299,0.9859420092470298
-0.04184068827633146,0.9973827248009038,0.9856015688999452
-0.04183443827633146,0.9970483195573782,0.98594200924703
-0.04182818827633146,0.9970483195573783,0.985601568899945
-0.04182193827633146,0.9973827248009041,0.9859420092470301
-0.04181568827633146,0.9970483195573783,0.9859420092470301
-0.04180943827633146,0.9973827248009042,0.9859420092470301
-0.04180318827633146,0.9970483195573782,0.9859420092470301
-0.04179693827633146,0.9967139143138521,0.9859420092470301
-0.041790688276331464,0.9967139143138521,0.9859420092470301
-0.041784438276331465,0.9973827248009038,0.9862824495941153
-0.041778188276331465,0.9977171300444301,0.9859420092470302
-0.041771938276331466,0.9973827248009043,0.9859420092470301
-0.04176568827633147,0.9973827248009042,0.9859420092470301
-0.04175943827633147,0.9977171300444299,0.9859420092470301
-0.04175318827633146,0.9973827248009041,0.9859420092470302
-0.04174693827633146,0.9970483195573782,0.9862824495941154
-0.04174068827633146,0.9973827248009042,0.9859420092470301
-0.04173443827633146,0.9973827248009042,0.9859420092470301
-0.041728188276331464,0.9970483195573782,0.9862824495941154
-0.041721938276331465,0.9973827248009041,0.9862824495941154
-0.04171568827633146,0.9973827248009038,0.9859420092470305
-0.04170943827633146,0.9970483195573785,0.9862824495941154
-0.04170318827633146,0.9977171300444302,0.9862824495941154
-0.04169693827633146,0.9977171300444301,0.9862824495941154
-0.04169068827633146,0.9973827248009042,0.9862824495941153
-0.04168443827633146,0.9973827248009042,0.9859420092470301
-0.04167818827633146,0.9977171300444302,0.9862824495941154
-0.04167193827633146,0.9973827248009042,0.9859420092470301
-0.041665688276331464,0.9973827248009042,0.9862824495941154
-0.041659438276331465,0.9977171300444301,0.9862824495941154
-0.041653188276331465,0.9977171300444302,0.9862824495941154
-0.041646938276331466,0.9970483195573785,0.9862824495941154
-0.04164068827633147,0.9970483195573782,0.9859420092470302
-0.04163443827633147,0.9970483195573782,0.9859420092470301
-0.04162818827633147,0.9970483195573782,0.9859420092470301
-0.04162193827633146,0.9977171300444302,0.9862824495941154
-0.04161568827633146,0.9973827248009042,0.9859420092470301
-0.04160943827633146,0.9970483195573782,0.9862824495941154
-0.041603188276331464,0.9973827248009042,0.9859420092470301
-0.041596938276331465,0.9973827248009042,0.9859420092470301
-0.04159068827633146,0.9977171300444296,0.9859420092470305
-0.04158443827633146,0.9970483195573783,0.9862824495941153
-0.04157818827633146,0.9973827248009041,0.9859420092470302
-0.04157193827633146,0.9970483195573782,0.9862824495941153
-0.04156568827633146,0.9970483195573782,0.9859420092470301
-0.04155943827633146,0.9970483195573782,0.9859420092470301
-0.04155318827633146,0.9967139143138521,0.9862824495941154
-0.04154693827633146,0.9970483195573782,0.9862824495941154
-0.041540688276331464,0.9973827248009042,0.9862824495941154
-0.041534438276331465,0.9970483195573783,0.9862824495941154
-0.041528188276331465,0.9970483195573782,0.9862824495941154
-0.041521938276331466,0.9970483195573782,0.9859420092470302
-0.04151568827633147,0.9973827248009041,0.9859420092470301
-0.04150943827633147,0.9970483195573785,0.986282449594115
-0.04150318827633147,0.9973827248009038,0.9862824495941154
-0.04149693827633146,0.9970483195573782,0.9862824495941154
-0.04149068827633146,0.9973827248009042,0.9859420092470301
-0.04148443827633146,0.9970483195573782,0.9859420092470301
-0.041478188276331464,0.9973827248009042,0.9862824495941154
-0.041471938276331465,0.9977171300444301,0.9862824495941154
-0.04146568827633146,0.9970483195573782,0.9862824495941154
-0.04145943827633146,0.9970483195573782,0.9862824495941154
-0.04145318827633146,0.9970483195573783,0.9862824495941154
-0.04144693827633146,0.9973827248009041,0.9862824495941153
-0.04144068827633146,0.9970483195573782,0.9859420092470305
-0.04143443827633146,0.9970483195573782,0.9866228899412006
-0.04142818827633146,0.9973827248009042,0.9866228899412006
-0.04142193827633146,0.9970483195573782,0.9862824495941154
-0.041415688276331464,0.9970483195573782,0.9862824495941154
-0.041409438276331464,0.9973827248009041,0.9862824495941154
-0.041403188276331465,0.9970483195573783,0.9862824495941154
-0.041396938276331466,0.9970483195573782,0.9859420092470302
-0.041390688276331467,0.9973827248009041,0.9859420092470301
-0.04138443827633147,0.9973827248009042,0.9862824495941153
-0.04137818827633147,0.9967139143138527,0.9866228899412003
-0.04137193827633146,0.9970483195573782,0.9862824495941154
-0.04136568827633146,0.9970483195573782,0.9862824495941154
-0.04135943827633146,0.9977171300444302,0.9862824495941154
-0.041353188276331464,0.9970483195573782,0.9862824495941154
-0.041346938276331464,0.9970483195573782,0.9862824495941154
-0.04134068827633146,0.9970483195573785,0.986282449594115
-0.04133443827633146,0.9973827248009042,0.9859420092470302
-0.04132818827633146,0.9973827248009041,0.9862824495941153
-0.04132193827633146,0.9970483195573783,0.9859420092470302
-0.04131568827633146,0.9973827248009043,0.9862824495941154
-0.04130943827633146,0.9977171300444302,0.9862824495941154
-0.04130318827633146,0.9973827248009042,0.9866228899412006
-0.04129693827633146,0.9970483195573782,0.9862824495941154
-0.041290688276331464,0.9970483195573782,0.9859420092470301
-0.041284438276331464,0.9970483195573782,0.9859420092470301
-0.041278188276331465,0.9970483195573782,0.9859420092470301
-0.041271938276331466,0.9973827248009041,0.9862824495941153
-0.041265688276331466,0.9973827248009042,0.9862824495941154
-0.04125943827633147,0.9973827248009042,0.9862824495941154
-0.04125318827633147,0.9973827248009042,0.9862824495941154
-0.04124693827633146,0.9970483195573783,0.9859420092470301
-0.04124068827633146,0.9973827248009042,0.9859420092470301
-0.04123443827633146,0.9970483195573782,0.9859420092470301
-0.041228188276331464,0.9973827248009042,0.9862824495941154
-0.041221938276331464,0.9973827248009042,0.9862824495941154
-0.04121568827633146,0.9970483195573785,0.9862824495941154
-0.04120943827633146,0.9973827248009038,0.986282449594115
-0.04120318827633146,0.9970483195573782,0.9859420092470301
-0.04119693827633146,0.9970483195573782,0.9859420092470301
-0.04119068827633146,0.9970483195573783,0.9859420092470302
-0.04118443827633146,0.9973827248009041,0.9862824495941154
-0.04117818827633146,0.9970483195573782,0.9862824495941154
-0.04117193827633146,0.996379509070326,0.9859420092470301
-0.041165688276331464,0.9967139143138521,0.9862824495941154
-0.041159438276331464,0.9970483195573782,0.9859420092470301
-0.041153188276331465,0.9970483195573782,0.9859420092470301
-0.041146938276331466,0.9967139143138523,0.9859420092470301
-0.041140688276331466,0.997048319557378,0.9862824495941153
-0.04113443827633147,0.9973827248009041,0.9862824495941154
-0.04112818827633147,0.9977171300444299,0.9862824495941154
-0.04112193827633146,0.9970483195573783,0.9862824495941154
-0.04111568827633146,0.9973827248009042,0.9862824495941154
-0.04110943827633146,0.9970483195573782,0.9862824495941154
-0.041103188276331463,0.9973827248009042,0.9862824495941154
-0.041096938276331464,0.9973827248009042,0.9862824495941154
-0.04109068827633146,0.9970483195573785,0.986282449594115
-0.04108443827633146,0.9973827248009038,0.9859420092470298
-0.04107818827633146,0.9970483195573785,0.985601568899945
-0.04107193827633146,0.9977171300444301,0.9859420092470302
-0.04106568827633146,0.9973827248009042,0.9862824495941154
-0.04105943827633146,0.9973827248009041,0.9862824495941153
-0.04105318827633146,0.9970483195573782,0.9859420092470301
-0.04104693827633146,0.9973827248009042,0.9862824495941154
-0.04104068827633146,0.9970483195573782,0.9862824495941154
-0.041034438276331464,0.9967139143138521,0.9859420092470301
-0.041028188276331465,0.997048319557378,0.9862824495941153
-0.041021938276331466,0.9967139143138523,0.9859420092470302
-0.041015688276331466,0.997048319557378,0.9862824495941153
-0.04100943827633147,0.9973827248009041,0.9862824495941154
-0.04100318827633147,0.9970483195573785,0.9862824495941154
-0.04099693827633146,0.9977171300444299,0.9866228899412005
-0.04099068827633146,0.9970483195573782,0.9862824495941154
-0.04098443827633146,0.9970483195573782,0.9862824495941154
-0.04097818827633146,0.9973827248009042,0.9859420092470301
-0.040971938276331464,0.9970483195573782,0.9862824495941154
-0.04096568827633146,0.9967139143138527,0.986282449594115
-0.04095943827633146,0.9973827248009042,0.9859420092470305
-0.04095318827633146,0.9973827248009042,0.9862824495941155
-0.04094693827633146,0.9973827248009043,0.9866228899412005
-0.04094068827633146,0.9977171300444301,0.9862824495941154
-0.04093443827633146,0.9973827248009041,0.9862824495941154
-0.04092818827633146,0.9970483195573782,0.9862824495941154
-0.04092193827633146,0.9970483195573782,0.9866228899412006
-0.04091568827633146,0.9973827248009042,0.9862824495941154
-0.040909438276331464,0.9970483195573782,0.9862824495941154
-0.040903188276331465,0.9973827248009041,0.9862824495941154
-0.040896938276331465,0.9970483195573783,0.9866228899412005
-0.040890688276331466,0.9970483195573782,0.9862824495941155
-0.04088443827633147,0.9970483195573782,0.9862824495941154
-0.04087818827633147,0.9973827248009038,0.9862824495941154
-0.04087193827633147,0.9973827248009042,0.9862824495941154
-0.04086568827633146,0.9973827248009042,0.9859420092470301
-0.04085943827633146,0.9970483195573782,0.9862824495941154
-0.04085318827633146,0.9970483195573782,0.9866228899412006
-0.040846938276331464,0.9973827248009042,0.9862824495941154
-0.040840688276331465,0.9967139143138525,0.9862824495941154
-0.04083443827633146,0.9970483195573782,0.9862824495941154
-0.04082818827633146,0.9970483195573782,0.9862824495941155
-0.04082193827633146,0.9970483195573783,0.9866228899412006
-0.04081568827633146,0.9973827248009041,0.9866228899412005
-0.04080943827633146,0.9970483195573782,0.9862824495941155
-0.04080318827633146,0.9970483195573782,0.9866228899412006
-0.04079693827633146,0.9970483195573782,0.9866228899412006
-0.04079068827633146,0.9970483195573782,0.9866228899412006
-0.040784438276331464,0.9970483195573782,0.9862824495941154
-0.040778188276331465,0.9967139143138523,0.9866228899412005
-0.040771938276331465,0.997048319557378,0.9862824495941155
-0.040765688276331466,0.9970483195573782,0.9862824495941154
-0.04075943827633147,0.9970483195573782,0.9866228899412005
-0.04075318827633147,0.9967139143138525,0.9862824495941157
-0.04074693827633147,0.9970483195573778,0.9866228899412003
-0.04074068827633146,0.9970483195573782,0.9866228899412006
-0.04073443827633146,0.9970483195573782,0.9862824495941154
-0.04072818827633146,0.9973827248009042,0.9866228899412006
-0.040721938276331464,0.9973827248009042,0.9866228899412006
-0.040715688276331465,0.9970483195573783,0.9866228899412006
-0.04070943827633146,0.9967139143138525,0.9862824495941157
-0.04070318827633146,0.9970483195573783,0.9866228899412005
-0.04069693827633146,0.9973827248009038,0.9862824495941154
-0.04069068827633146,0.9967139143138523,0.9862824495941155
-0.04068443827633146,0.9970483195573783,0.9866228899412005
-0.04067818827633146,0.9973827248009042,0.9862824495941154
-0.04067193827633146,0.9973827248009042,0.9862824495941154
-0.04066568827633146,0.9973827248009042,0.9862824495941154
-0.040659438276331464,0.9970483195573782,0.9866228899412006
-0.040653188276331464,0.9973827248009041,0.9866228899412006
-0.040646938276331465,0.9973827248009042,0.9866228899412006
-0.040640688276331466,0.9970483195573783,0.9862824495941155
-0.04063443827633147,0.9973827248009041,0.9862824495941154
-0.04062818827633147,0.9977171300444301,0.9862824495941154
-0.04062193827633147,0.9973827248009045,0.9866228899412003
-0.04061568827633146,0.9970483195573782,0.9862824495941154
-0.04060943827633146,0.9970483195573782,0.9862824495941154
-0.04060318827633146,0.9973827248009042,0.9866228899412006
-0.040596938276331464,0.9973827248009042,0.9866228899412006
-0.040590688276331464,0.9977171300444302,0.9866228899412006
-0.04058443827633146,0.9970483195573785,0.9866228899412003
-0.04057818827633146,0.9973827248009041,0.9862824495941154
-0.04057193827633146,0.9970483195573782,0.9862824495941154
-0.04056568827633146,0.9970483195573782,0.9862824495941155
-0.04055943827633146,0.9970483195573782,0.9866228899412006
-0.04055318827633146,0.9970483195573782,0.9866228899412006
-0.04054693827633146,0.9967139143138521,0.9862824495941154
-0.04054068827633146,0.9973827248009042,0.9862824495941154
-0.040534438276331464,0.9967139143138521,0.9866228899412006
-0.040528188276331464,0.9973827248009042,0.9862824495941154
-0.040521938276331465,0.9970483195573783,0.9862824495941154
-0.040515688276331466,0.9973827248009041,0.9866228899412005
-0.040509438276331466,0.9970483195573783,0.9862824495941155
-0.04050318827633147,0.9967139143138523,0.9862824495941154
-0.04049693827633147,0.9970483195573778,0.9862824495941154
-0.04049068827633146,0.9970483195573782,0.9862824495941155
-0.04048443827633146,0.9970483195573782,0.9866228899412006
-0.04047818827633146,0.9970483195573782,0.9866228899412006
-0.040471938276331464,0.9973827248009042,0.9862824495941154
-0.040465688276331464,0.9967139143138521,0.9866228899412006
-0.04045943827633146,0.9973827248009042,0.9862824495941157
-0.04045318827633146,0.9973827248009038,0.9866228899412003
-0.04044693827633146,0.9970483195573782,0.9862824495941155
-0.04044068827633146,0.9970483195573785,0.9866228899412005
-0.04043443827633146,0.9977171300444299,0.9862824495941155
-0.04042818827633146,0.9970483195573782,0.9866228899412006
-0.04042193827633146,0.9970483195573782,0.9866228899412006
-0.04041568827633146,0.9977171300444302,0.986963330288286
-0.040409438276331464,0.9970483195573782,0.9862824495941154
